"","gps.lon","gps.lat","price","Rooms","Meters","Mezone","KK","panel","balcony_or_terrase","metro","novostavba"
"1662",14.420309,50.074574,10920000,2,109,1,1,0,0,1,0
"1663",14.420309,50.074574,9390000,2,94,1,1,0,0,1,0
"1664",14.50705,50.123978,4990000,3,74,0,1,1,0,1,0
"1665",14.44592,50.01823,2800000,1,34,0,1,1,0,1,0
"1666",14.337722,50.093842,2599000,1,25,0,1,0,0,1,0
"1667",14.68051,50.071331,5195000,5,96,0,0,1,0,0,0
"1668",14.393563,50.105827,6750000,2,60,0,1,0,0,1,1
"1669",14.563004,50.106602,5000000,3,65,0,0,1,0,1,0
"1670",14.533211,50.106022,5337879,2,52,0,1,0,1,1,0
"1671",14.399141,50.099403,8000000,3,83,0,1,0,0,1,0
"1672",14.533211,50.106022,5199324,2,46,0,1,0,1,1,0
"1673",14.450511,50.068348,10118850,4,72,0,0,0,1,1,1
"1674",14.450511,50.068348,9716350,3,81,0,1,0,1,1,1
"1675",14.349458,50.056492,8590000,3,100,0,1,0,1,1,1
"1676",14.450511,50.068348,10233850,4,85,0,0,0,1,1,1
"1677",14.446697,50.079826,7950000,2,55,0,1,0,0,1,0
"1678",14.415119,50.082054,14900000,3,82,0,0,0,1,1,0
"1679",14.415119,50.082054,14900000,3,85,0,0,0,1,1,0
"1680",14.415119,50.082054,29490000,6,167,0,0,0,1,1,0
"1681",14.408122,50.127579,8900000,3,83,0,1,0,1,1,1
"1682",14.56821,50.039791,3250000,1,36,0,1,0,1,1,0
"1683",14.40167,50.099541,9500000,4,104,0,0,0,1,1,0
"1684",14.367311,50.062973,6970000,2,56,0,1,0,1,1,1
"1685",14.367311,50.062973,13650000,4,118,0,1,0,1,1,1
"1686",14.367311,50.062973,7890000,2,66,0,1,0,1,1,1
"1687",14.454467,50.093418,13499000,3,100,0,1,0,1,1,0
"1688",14.454467,50.093418,13749000,3,100,0,1,0,1,1,0
"1689",14.454467,50.093418,13999000,3,100,0,1,0,1,1,0
"1690",14.454467,50.093418,15999000,4,108,0,1,0,1,1,0
"1691",14.454467,50.093418,16249000,4,108,0,1,0,1,1,0
"1692",14.454467,50.093418,16499000,4,108,0,1,0,1,1,0
"1693",14.454467,50.093418,16999000,4,114,0,1,0,1,1,0
"1694",14.452433,50.095871,6300000,1,52,0,1,0,1,1,1
"1695",14.451694,50.095734,6490000,1,49,0,1,0,1,1,1
"1696",14.536756,50.131683,4548000,2,52,0,1,0,1,1,1
"1697",14.451202,50.095566,12000000,3,92,0,1,0,1,1,1
"1698",14.451202,50.095566,4830000,1,36,0,1,0,1,1,1
"1699",14.449096,50.09573,14642000,4,104,0,1,0,0,1,1
"1700",14.301705,50.045601,10450000,3,120,0,1,0,1,1,0
"1701",14.408419,50.020725,9900000,6,105,0,0,0,0,1,0
"1702",14.427281,50.043282,19990000,4,150,0,1,0,1,1,1
"1703",14.443315,50.064159,3990000,2,52,0,1,0,0,1,0
"1704",14.564186,50.106361,2990000,1,38,0,1,1,0,1,0
"1705",14.435039,50.079498,5930000,1,46,0,1,0,1,1,0
"1706",14.50136,50.075901,11200000,4,122,0,1,0,1,1,0
"1707",14.565904,50.040886,5385000,3,68,0,1,1,0,1,0
"1708",14.447174,50.139782,10990000,4,175,0,1,0,1,1,1
"1709",14.470533,50.057186,6598042,2,73,0,1,0,0,1,1
"1710",14.470532,50.057186,5399400,2,60,0,1,0,0,1,1
"1711",14.470533,50.057186,3399696,1,29,0,1,0,0,1,1
"1712",14.470533,50.057186,3998500,1,42,0,1,0,0,1,1
"1713",14.470533,50.057186,5599016,2,61,0,1,0,0,1,1
"1714",14.470533,50.057186,7499057,3,71,0,1,0,1,1,1
"1715",14.439581,50.133717,8797200,3,75,0,1,0,1,1,1
"1716",14.439581,50.133717,5556300,2,49,0,1,0,1,1,1
"1717",14.439581,50.133717,7566600,3,68,0,1,0,1,1,1
"1718",14.439581,50.133717,6709600,2,59,0,1,0,1,1,1
"1719",14.455372,50.129147,9900000,6,165,0,0,0,0,1,0
"1720",14.44648,50.011101,5390000,2,52,0,1,0,1,1,0
"1721",14.452757,50.137585,17370000,6,374,0,0,0,0,1,0
"1722",14.458142,50.048927,4690000,2,50,0,1,1,0,1,0
"1723",14.460425,50.07922,5850000,2,47,0,1,0,0,1,0
"1724",14.53272,50.032589,3930000,2,41,0,1,1,0,1,0
"1725",14.432747,50.077129,17300000,2,79,0,1,0,0,1,1
"1726",14.362741,50.097195,5500000,2,52,0,1,0,0,1,0
"1727",14.447044,50.063129,4990000,2,53,0,1,0,0,1,0
"1728",14.443585,50.021809,5700000,4,74,0,1,1,0,1,0
"1729",14.436088,50.071644,15990000,3,130,0,1,0,1,1,0
"1730",14.515314,50.108521,9200000,3,78,0,1,0,1,1,0
"1731",14.460113,50.044113,5829000,2,60,0,1,0,0,1,0
"1732",14.37405,50.03093,3600000,3,46,0,1,1,0,1,0
"1733",14.375144,50.030327,3600000,3,46,0,0,1,0,1,0
"1734",14.313389,50.045086,5200000,3,78,0,1,1,0,1,0
"1735",14.508914,50.094986,7327000,2,58,0,1,0,1,1,1
"1736",14.403713,50.061714,4537500,1,36,0,1,0,0,1,0
"1737",14.471649,50.115467,4200000,3,56,0,0,0,0,1,0
"1738",14.461514,50.006195,14250000,5,229,0,1,0,1,1,0
"1739",14.382456,50.06966,5390000,2,71,0,1,0,0,1,0
"1740",14.439581,50.133717,8052600,3,68,0,1,0,1,1,1
"1741",14.42642,50.1315,4790000,3,63,0,1,1,0,1,0
"1742",14.507181,50.038364,4250000,2,41,0,1,1,0,1,0
"1743",14.474497,50.111893,9060000,3,98,0,1,0,0,1,0
"1744",14.569446,50.101604,4990000,2,59,0,1,0,0,1,1
"1745",14.57139,50.125271,6439770,3,92,0,1,0,0,1,0
"1746",14.57139,50.125271,4999000,2,60,0,1,0,0,1,0
"1747",14.513468,50.022747,4299000,4,68,0,0,1,0,1,0
"1748",14.403263,50.075005,14250000,4,121,1,1,0,1,1,1
"1749",14.491033,50.054256,3500000,2,34,0,0,1,0,1,0
"1750",14.325702,50.090263,5750000,3,65,0,1,0,0,1,0
"1751",14.299053,50.067608,5670000,4,80,0,0,1,0,1,0
"1752",14.676775,50.070183,5690000,3,91,0,1,0,0,0,0
"1753",14.39384,50.078899,17700000,4,105,0,0,0,1,1,0
"1754",14.440486,50.011234,4950000,4,76,0,0,1,1,1,0
"1755",14.450507,50.095417,10475000,3,81,0,1,0,0,1,1
"1756",14.464863,50.133461,4199000,3,48,0,0,1,0,1,0
"1757",14.405656,50.07531,9835000,3,123,0,1,0,1,1,1
"1758",14.439581,50.133717,3709200,1,29,0,1,0,0,1,1
"1759",14.439581,50.133717,9811200,3,84,0,1,0,0,1,1
"1760",14.453011,50.051758,3500000,2,45,0,1,1,0,1,0
"1761",14.439581,50.133717,6832500,2,59,0,1,0,0,1,1
"1762",14.439581,50.133717,5020900,1,42,0,1,0,0,1,1
"1763",14.3711,50.026348,4819900,2,34,0,1,0,1,1,0
"1764",14.3711,50.026348,8498000,3,67,0,1,0,1,1,0
"1765",14.3711,50.026348,8797000,4,84,0,1,0,1,1,0
"1766",14.3711,50.026348,5083000,2,49,0,1,0,1,1,0
"1767",14.439581,50.133717,6499200,2,49,0,1,0,0,1,1
"1768",14.420336,49.999615,2990000,1,29,0,1,1,0,0,0
"1769",14.4586,50.071999,11900000,4,126,0,0,0,0,1,0
"1770",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1771",14.444569,50.071613,9490000,3,68,0,1,0,1,1,0
"1772",14.418988,50.083744,16750000,5,100,0,1,0,0,1,0
"1773",14.3023,50.0658,5199000,4,81,0,0,1,0,1,0
"1774",14.36274,50.083462,5750000,3,65,0,1,0,0,1,0
"1775",14.404974,50.070221,5770000,2,43,0,1,0,0,1,0
"1776",14.421708,50.089752,23300000,4,115,0,0,0,0,1,0
"1777",14.518009,50.157352,6180000,3,80,0,1,0,1,1,0
"1778",14.515965,50.023056,5590000,5,68,0,0,1,0,1,0
"1779",14.514081,50.053333,16200000,5,303,0,1,0,1,1,0
"1780",14.349502,50.094563,8490000,3,70,0,1,0,1,1,1
"1781",14.457153,50.024376,9300000,5,87,0,0,1,0,1,0
"1782",14.518343,50.044827,5770000,2,57,0,1,0,1,1,1
"1783",14.533211,50.106022,5329538,2,52,0,1,0,1,1,0
"1784",14.533211,50.106022,5588424,2,55,0,1,0,1,1,0
"1785",14.532922,50.105034,5349913,2,53,0,1,0,0,1,0
"1786",14.457574,50.0798,8990000,3,99,0,1,0,0,1,0
"1787",14.338176,50.045921,4750000,2,45,0,1,1,0,1,0
"1788",14.442395,50.109718,4990000,3,56,0,0,0,0,1,0
"1789",14.421982,50.057785,4650000,2,38,0,0,0,0,1,0
"1790",14.415821,50.083271,6800000,1,30,0,1,0,0,1,0
"1791",14.381261,50.060699,2450000,1,18,0,1,0,0,1,1
"1792",14.419084,50.089569,29000000,5,120,1,0,0,1,1,0
"1793",14.366074,50.027649,5080343,2,48,0,1,0,1,1,0
"1794",14.366074,50.027649,5665920,2,53,0,1,0,1,1,0
"1795",14.366074,50.027649,7096288,3,69,0,1,0,1,1,0
"1796",14.366074,50.027649,7164620,3,68,0,1,0,1,1,0
"1797",14.366074,50.027649,7905906,3,75,0,1,0,1,1,0
"1798",14.366074,50.027649,5631345,2,53,0,1,0,1,1,0
"1799",14.366074,50.027649,5476981,2,52,0,1,0,0,1,0
"1800",14.366074,50.027649,7762288,3,75,0,1,0,0,1,0
"1801",14.366074,50.027649,7755871,3,74,0,1,0,0,1,0
"1802",14.366074,50.027649,5215270,2,49,0,1,0,0,1,0
"1803",14.366074,50.027649,5250134,2,48,0,1,0,1,1,0
"1804",14.509848,50.138672,3150000,2,32,0,0,0,0,1,0
"1805",14.476439,50.13081,5130000,4,68,0,0,1,0,1,0
"1806",14.524657,50.107498,6611362,2,55,0,1,0,1,1,0
"1807",14.524657,50.107498,6005558,2,56,0,1,0,1,1,0
"1808",14.524657,50.107498,7745412,3,75,0,1,0,1,1,0
"1809",14.301942,50.047161,11500000,4,143,0,1,0,1,1,1
"1810",14.516957,50.055901,7990000,4,94,0,1,1,0,1,0
"1811",14.395,50.074699,5490000,1,43,0,1,0,0,1,1
"1812",14.51722,50.103283,4437350,1,49,0,1,0,1,1,0
"1813",14.54697,50.135258,8499000,4,134,0,1,0,1,1,0
"1814",14.4323,50.126682,8150000,3,85,0,1,0,1,1,0
"1815",14.406692,50.070614,3950000,1,25,0,1,0,0,1,0
"1816",14.415419,50.046535,5490000,2,62,0,1,0,1,1,0
"1817",14.456914,50.066013,5599000,2,46,0,1,0,1,1,0
"1818",14.408122,50.127579,4700000,1,52,0,1,0,0,1,0
"1819",14.358728,50.074265,4750000,2,43,0,1,0,0,1,0
"1820",14.449733,50.095947,9770000,3,76,0,1,0,0,1,0
"1821",14.424823,50.042156,5799000,2,46,0,1,0,1,1,0
"1822",14.343321,50.053257,5780000,5,88,0,0,1,1,1,0
"1823",14.619461,50.110287,3990000,4,76,0,0,1,0,1,0
"1824",14.620529,50.108257,3790000,1,38,0,1,0,1,1,1
"1825",14.337094,50.045277,3590000,2,45,0,1,1,0,1,0
"1826",14.486519,50.10479,8900000,3,85,0,1,0,1,1,0
"1827",14.420977,50.054871,4250000,1,28,0,1,0,0,1,0
"1828",14.490779,50.087437,18733920,5,149,0,1,0,0,1,0
"1829",14.457442,50.08403,10690000,2,163,0,1,0,1,1,0
"1830",14.457442,50.08403,14990000,3,207,0,1,0,1,1,0
"1831",14.457442,50.08403,14790000,4,214,0,1,0,1,1,0
"1832",14.455901,50.067097,6900000,4,69,0,0,0,1,1,0
"1833",14.383141,50.07019,5900000,2,59,0,1,0,1,1,1
"1834",14.395654,50.074875,24000000,3,167,0,1,0,1,1,1
"1835",14.395654,50.074875,19700000,3,131,0,1,0,1,1,1
"1836",14.424521,50.045803,12490000,4,95,0,1,0,1,1,0
"1837",14.447319,50.090641,7998000,2,51,0,1,0,0,1,0
"1838",14.458327,50.072422,6960000,2,64,0,1,0,0,1,0
"1839",14.436804,50.006805,3250000,1,29,0,1,1,0,1,0
"1840",14.529366,50.148781,4150000,3,53,0,0,0,1,1,0
"1841",14.3711,50.026348,8510000,3,67,0,1,0,1,1,0
"1842",14.405847,50.082966,10700000,2,67,0,1,0,0,1,0
"1843",14.512986,50.031097,3150000,1,32,0,1,1,0,1,0
"1844",14.449513,50.106651,5800000,2,55,0,1,0,0,1,0
"1845",14.466659,50.020435,8800000,3,84,0,1,0,1,1,1
"1846",14.45525,50.104321,10500000,4,133,1,1,0,1,1,0
"1847",14.446795,50.139519,8590000,4,102,0,1,0,1,1,1
"1848",14.519666,50.102989,4862252,2,52,0,1,0,1,1,0
"1849",14.451438,50.110287,10490000,3,104,0,1,0,0,1,0
"1850",14.477743,50.103863,7990000,3,108,0,1,0,1,1,1
"1851",14.532846,50.034351,4800000,2,43,0,1,1,0,1,0
"1852",14.316533,50.091885,6199999,4,77,0,0,0,0,1,0
"1853",14.460411,50.067242,6990000,3,96,0,1,1,1,1,0
"1854",14.588276,50.033001,6640000,3,87,0,1,0,1,0,1
"1855",14.382456,50.06966,6950000,2,64,0,1,0,1,1,0
"1856",14.46238,50.086952,9990000,4,107,0,1,0,1,1,1
"1857",14.433105,50.066189,4990000,2,71,0,1,0,0,1,0
"1858",14.359688,50.020493,6300000,3,89,0,0,0,0,1,1
"1859",14.519847,50.140079,4700000,1,45,0,1,0,1,1,1
"1860",14.285732,50.059803,9990000,3,126,0,1,0,1,1,0
"1861",14.42343,50.07877,7490000,3,63,0,0,0,0,1,0
"1862",14.511679,50.056927,4500000,3,55,0,0,1,0,1,0
"1863",14.483771,50.037106,6190000,5,89,0,0,1,0,1,0
"1864",14.558763,50.109489,2990000,1,26,0,1,0,0,1,0
"1865",14.412182,50.022205,8700000,3,87,0,1,0,0,1,0
"1866",14.412182,50.022205,9150000,3,87,0,1,0,0,1,0
"1867",14.388327,50.113911,9200000,3,75,0,1,0,1,1,0
"1868",14.412182,50.022205,6540000,2,68,0,1,0,0,1,1
"1869",14.429322,50.085617,24500000,4,155,0,1,0,1,1,0
"1870",14.583963,50.033283,3790000,1,119,0,1,0,0,1,0
"1871",14.400573,50.077137,12250000,4,109,0,0,0,0,1,0
"1872",14.562179,50.038776,4440000,4,70,0,0,1,0,1,0
"1873",14.42826,50.002213,3350000,1,29,0,1,1,0,1,0
"1874",14.430802,50.024731,3750000,2,41,0,1,1,0,1,0
"1875",14.421473,50.057869,8490000,3,92,0,1,0,1,1,0
"1876",14.433427,50.126183,4790000,2,59,0,0,0,0,1,0
"1877",14.505834,50.035149,4500000,2,52,0,1,0,0,1,1
"1878",14.419386,50.010735,6799000,5,96,0,0,1,0,1,0
"1879",14.493068,50.119461,3800000,2,40,0,1,1,0,1,0
"1880",14.492948,50.070293,4690000,3,55,0,0,1,0,1,0
"1881",14.421283,50.034546,10995000,4,100,0,0,0,0,1,0
"1882",14.45184,50.010365,5490000,3,67,0,1,1,0,1,0
"1883",14.442617,50.047527,4390000,2,41,0,1,0,0,1,0
"1884",14.358415,50.083179,5900000,2,62,0,1,0,0,1,0
"1885",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1886",14.464823,50.056232,3953811,1,37,0,1,0,0,1,0
"1887",14.375981,50.033382,2090000,1,17,0,1,1,0,1,0
"1888",14.30692,50.089203,7900000,6,120,0,0,1,0,1,0
"1889",14.502152,50.093185,15000000,4,140,0,1,0,1,1,1
"1890",14.582966,50.014832,7300000,3,83,0,1,0,1,1,1
"1891",14.423597,50.070545,11800000,4,111,0,0,0,0,1,0
"1892",14.482405,50.088348,3400000,1,28,0,1,0,0,1,1
"1893",14.49437,50.13055,8590000,3,88,0,1,0,1,1,1
"1894",14.440993,50.055153,4999000,3,47,0,0,0,0,1,0
"1895",14.51948,50.10331,2952797,1,23,0,1,0,0,1,0
"1896",14.449174,50.079693,5699000,2,41,0,0,0,0,1,0
"1897",14.565638,50.105717,2800000,5,104,0,0,1,0,1,0
"1898",14.558206,50.056309,14900000,5,320,0,1,0,1,1,0
"1899",14.562757,50.084267,4990000,2,56,0,1,0,1,1,0
"1900",14.611669,50.031609,8500000,4,84,0,1,0,0,0,0
"1901",14.465118,50.068825,8699999,5,106,0,0,0,1,1,0
"1902",14.487221,50.089153,4999999,3,70,0,1,1,0,1,0
"1903",14.316533,50.091885,6300000,4,77,0,0,0,0,1,0
"1904",14.44946,50.075386,10200000,3,87,0,1,0,1,1,0
"1905",14.340962,50.038216,4495000,3,78,0,1,1,1,1,0
"1906",14.342743,50.052525,3890000,2,43,0,1,1,0,1,0
"1907",14.404516,50.063118,9500000,2,102,0,1,0,1,1,0
"1908",14.419891,50.089981,18480000,4,80,0,0,0,1,1,0
"1909",14.395999,49.965233,6400000,3,102,1,1,0,1,0,0
"1910",14.409084,49.998466,10600000,3,92,0,1,0,1,0,1
"1911",14.409084,49.998466,7262000,2,75,0,1,0,1,0,1
"1912",14.393856,50.073605,6497500,2,47,0,1,0,1,1,0
"1913",14.394138,50.073799,3890000,1,25,0,1,0,1,1,0
"1914",14.394138,50.073799,5139596,2,52,0,1,0,0,1,0
"1915",14.393856,50.073605,5989000,2,46,0,1,0,0,1,0
"1916",14.408369,50.067413,5524600,2,48,0,1,0,0,1,0
"1917",14.431174,50.055416,8190000,3,76,0,1,1,0,1,0
"1918",14.412304,50.127449,7100000,5,83,0,0,1,0,1,0
"1919",14.341022,50.048527,6388135,2,60,0,1,0,0,1,1
"1920",14.341022,50.048527,4777215,2,47,0,1,0,0,1,1
"1921",14.341022,50.048527,5179083,2,54,0,1,0,1,1,1
"1922",14.532922,50.105034,4697458,2,50,0,1,0,0,1,0
"1923",14.471421,50.068733,5500000,4,66,0,0,0,0,1,0
"1924",14.495732,50.126621,4750000,3,53,0,1,1,0,1,0
"1925",14.604085,50.105583,7690000,4,124,0,1,0,0,1,0
"1926",14.676226,50.069965,5790000,5,119,0,1,1,1,0,0
"1927",14.426329,50.057461,8990000,3,118,1,1,0,1,1,0
"1928",14.424588,50.099174,14930000,3,100,0,1,0,1,1,1
"1929",14.423727,50.051456,5990000,2,47,0,1,0,1,1,0
"1930",14.681291,50.071392,3490000,2,49,1,1,1,0,0,0
"1931",14.459128,50.07629,13990000,3,150,0,1,0,1,1,0
"1932",14.522543,50.142807,5850000,2,58,0,1,0,1,1,1
"1933",14.428733,50.138981,5084015,2,65,0,1,0,1,1,1
"1934",14.447144,50.059601,5500000,2,48,0,1,0,0,1,0
"1935",14.519666,50.102989,2958287,1,22,0,1,0,0,1,1
"1936",14.341022,50.048527,4898412,2,48,0,1,0,1,1,1
"1937",14.341022,50.048527,5514590,2,57,0,1,0,1,1,1
"1938",14.341022,50.048527,6196790,2,60,0,1,0,0,1,1
"1939",14.341022,50.048527,5638750,2,60,0,1,0,1,1,1
"1940",14.341022,50.048527,5961760,2,56,0,1,0,0,1,1
"1941",14.457574,50.0798,320000,3,70,0,0,0,0,1,0
"1942",14.514323,50.104416,3490000,1,29,0,1,0,1,1,1
"1943",14.45761,50.094147,7100000,4,91,0,0,0,0,1,0
"1944",14.405656,50.07531,6900000,4,81,0,0,0,0,1,0
"1945",14.494394,50.130177,4650000,3,79,0,1,0,1,1,1
"1946",14.34277,50.036663,4990000,4,73,0,0,1,0,1,0
"1947",14.608971,50.103539,4270000,4,82,0,0,1,0,1,0
"1948",14.511602,50.023117,4900000,4,68,0,0,1,0,1,0
"1949",14.51825,50.155811,4990000,2,51,0,1,0,1,1,1
"1950",14.320217,50.041542,8590000,3,78,0,1,0,1,1,1
"1951",14.506884,50.138523,5390900,4,76,0,0,1,0,1,0
"1952",14.3922,50.107132,5990000,2,61,0,1,0,0,1,0
"1953",14.487691,50.035744,4500000,2,52,0,1,0,0,1,0
"1954",14.386513,50.034912,6700000,3,118,0,1,0,0,1,1
"1955",14.454694,50.119675,13499000,6,253,0,0,0,0,1,0
"1956",14.528552,50.101738,6150000,2,56,0,1,0,1,1,1
"1957",14.508067,50.134964,7490000,4,80,0,0,1,0,1,0
"1958",14.452453,50.08054,5900000,2,46,0,1,0,0,1,0
"1959",14.557352,50.040459,4950000,3,78,0,1,1,0,1,0
"1960",14.448174,50.051323,5280000,3,71,0,1,1,0,1,0
"1961",14.507367,50.053169,5399308,2,53,0,1,0,1,1,1
"1962",14.431442,50.091572,12900000,3,95,0,1,0,1,1,0
"1963",14.452055,50.044739,5900000,2,54,0,1,0,0,1,0
"1964",14.34999,50.048035,9000000,5,103,0,1,1,0,1,0
"1965",14.508917,50.138134,6190000,3,73,0,1,0,0,1,0
"1966",14.45075,50.045452,7990000,4,78,0,0,1,1,1,0
"1967",14.398747,50.103127,11590000,5,127,0,1,0,1,1,0
"1968",14.532846,50.034351,4800000,2,49,0,1,1,0,1,0
"1969",14.450944,50.095497,9770000,3,75,0,1,0,0,1,0
"1970",14.399196,50.09729,13900000,3,110,0,1,0,1,1,0
"1971",14.434099,50.104092,10500000,5,98,0,0,0,0,1,0
"1972",14.430841,50.073009,4900000,1,31,0,1,0,0,1,0
"1973",14.430116,50.074234,6300000,2,41,0,1,0,0,1,0
"1974",14.50951,50.062679,9980000,3,108,0,1,0,0,1,0
"1975",14.4301,50.0742,4900000,1,30,0,1,0,0,1,0
"1976",14.402959,50.0611,10344000,3,93,0,1,0,1,1,0
"1977",14.502151,50.105328,9980000,3,70,0,1,0,1,1,0
"1978",14.448518,50.140354,5700000,2,56,0,1,0,1,1,0
"1979",14.448518,50.140354,6600000,3,70,0,1,0,1,1,0
"1980",14.448518,50.140354,3700000,1,39,0,1,0,1,1,0
"1981",14.448518,50.140354,7200000,3,84,0,1,0,1,1,0
"1982",14.448518,50.140354,8800000,4,105,0,1,0,1,1,0
"1983",14.448582,50.140457,3900000,1,39,0,1,0,1,1,0
"1984",14.448518,50.140354,5800000,2,57,0,1,0,1,1,0
"1985",14.418358,50.089184,18990000,3,84,0,1,0,1,1,0
"1986",14.404497,50.081902,9452000,3,100,0,1,0,0,1,0
"1987",14.336256,50.039986,4150000,1,40,0,1,0,0,1,0
"1988",14.336256,50.039986,4200000,1,38,0,1,0,0,1,0
"1989",14.39899,50.102413,9900000,3,102,0,0,0,0,1,0
"1990",14.446296,50.140079,3800000,1,38,0,1,0,1,1,0
"1991",14.446296,50.140079,6900000,3,67,0,1,0,1,1,0
"1992",14.446296,50.140079,8200000,3,82,0,1,0,1,1,0
"1993",14.446296,50.140076,9200000,4,100,0,1,0,1,1,0
"1994",14.417395,50.088161,9270000,2,62,0,1,0,0,1,0
"1995",14.558697,50.109627,3999000,2,53,0,1,0,1,1,0
"1996",14.382456,50.06966,4400000,2,55,0,1,0,0,1,0
"1997",14.488207,50.078091,8900000,4,102,0,1,0,0,1,0
"1998",14.420316,50.090687,18150000,4,93,0,1,0,1,1,0
"1999",14.43597,50.049053,9990000,1,57,0,1,0,1,1,1
"2000",14.436067,50.049152,15990000,2,81,0,1,0,1,1,1
"2001",14.436067,50.049152,10990000,1,62,0,1,0,1,1,1
"2002",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"2003",14.384607,50.07148,6490000,4,72,0,0,0,0,1,0
"2004",14.437627,50.073555,17700000,4,129,0,1,0,0,1,0
"2005",14.450047,50.082764,7090000,3,59,0,0,0,0,1,0
"2006",14.355453,50.098354,14800000,4,127,0,1,0,1,1,1
"2007",14.5527,50.064999,7300000,3,91,0,1,0,0,1,0
"2008",14.317875,50.044106,4600000,4,80,0,0,1,0,1,0
"2009",14.432417,50.078251,29813311,4,128,0,1,0,1,1,1
"2010",14.282822,50.056156,11963323,4,110,0,1,0,1,1,1
"2011",14.454156,50.007298,3661380,1,34,0,1,0,1,1,1
"2012",14.51748,50.110603,5988327,2,53,0,1,0,1,1,0
"2013",14.477144,50.105968,7242643,2,92,0,1,0,1,1,0
"2014",14.47381,50.105709,6178000,2,69,0,1,0,1,1,0
"2015",14.476366,50.090736,9490000,3,81,0,1,0,0,1,0
"2016",14.44571,50.150558,8990000,4,109,0,1,0,0,1,0
"2017",14.51722,50.103283,4882200,2,52,0,1,0,1,1,0
"2018",14.611416,50.026901,4490000,2,56,0,1,0,0,0,0
"2019",14.51504,50.112003,3380000,1,34,0,1,0,1,1,1
"2020",14.451537,50.095684,5950000,2,55,0,1,0,0,1,1
"2021",14.568803,50.105106,5470000,5,98,0,0,1,0,1,0
"2022",14.413321,50.001595,5590000,2,61,0,1,0,1,0,1
"2023",14.437341,50.073551,9500000,2,56,0,1,0,0,1,0
"2024",14.43205,50.053062,6990000,4,87,0,0,1,0,1,0
"2025",14.459921,50.077751,7790000,2,49,0,1,0,1,1,0
"2026",14.50947,50.137375,4250000,3,51,0,0,0,0,1,0
"2027",14.453907,50.125755,12490000,4,124,0,1,0,1,1,1
"2028",14.358741,50.074673,5199000,2,43,0,1,0,1,1,0
"2029",14.504717,50.093571,11658700,3,100,0,1,0,1,1,1
"2030",14.504717,50.093571,8771050,3,80,0,1,0,1,1,1
"2031",14.410201,50.089146,11699000,2,44,0,1,0,0,1,0
"2032",14.400846,50.014885,11453025,4,126,0,1,0,1,1,0
"2033",14.433412,49.993317,4500000,4,60,0,0,0,1,0,0
"2034",14.400846,50.014885,3854156,1,40,0,1,0,1,1,0
"2035",14.400846,50.014885,5249083,2,57,0,1,0,1,1,1
"2036",14.394502,50.073078,5990000,2,39,0,0,0,1,1,0
"2037",14.434973,50.102795,12900000,4,134,0,0,0,0,1,0
"2038",14.427057,50.101147,13990000,4,103,0,1,0,0,1,0
"2039",14.466999,50.0891,4200000,2,40,0,0,0,0,1,0
"2040",14.487372,50.078526,8799000,3,112,0,1,0,1,1,1
"2041",14.474176,50.07737,6299000,2,52,0,1,0,0,1,0
"2042",14.341022,50.048527,4986283,2,43,0,1,0,0,1,1
"2043",14.449999,50.09362,6490000,1,49,0,1,0,0,1,0
"2044",14.340531,50.036095,5470000,4,80,0,0,1,0,1,0
"2045",14.441404,50.077847,14950000,5,142,1,0,0,1,1,0
"2046",14.366074,50.027649,4527586,2,52,0,1,0,0,1,0
"2047",14.366074,50.027649,7065944,3,76,0,1,0,1,1,0
"2048",14.366074,50.027649,5718074,2,62,0,1,0,1,1,0
"2049",14.366074,50.027649,4509490,2,48,0,1,0,0,1,0
"2050",14.366074,50.027649,9115523,4,94,0,1,0,0,1,0
"2051",14.366074,50.027649,4718117,2,49,0,1,0,0,1,0
"2052",14.366074,50.027649,6659709,3,66,0,1,0,1,1,0
"2053",14.366074,50.027649,5175459,2,53,0,1,0,1,1,0
"2054",14.366074,50.027649,9667520,4,94,0,1,0,0,1,0
"2055",14.366074,50.027649,7625772,3,73,0,1,0,0,1,0
"2056",14.366074,50.027649,7396594,3,70,0,1,0,1,1,0
"2057",14.366074,50.027649,9090044,4,87,0,1,0,1,1,0
"2058",14.366074,50.027649,5073753,2,49,0,1,0,1,1,0
"2059",14.366074,50.027649,5031142,2,49,0,1,0,1,1,0
"2060",14.366074,50.027649,5340489,2,52,0,1,0,1,1,0
"2061",14.366074,50.027649,5108211,2,52,0,1,0,0,1,0
"2062",14.366074,50.027649,7259867,3,75,0,1,0,0,1,0
"2063",14.366074,50.027649,7262577,3,74,0,1,0,0,1,0
"2064",14.366074,50.027649,4957546,2,49,0,1,0,0,1,0
"2065",14.366074,50.027649,5465829,2,53,0,1,0,1,1,0
"2066",14.360435,50.101978,9999900,3,93,0,1,0,0,1,0
"2067",14.469504,50.070724,7977000,4,86,0,0,0,0,1,0
"2068",14.519884,50.139229,3800000,1,40,0,1,0,1,1,1
"2069",14.615641,50.10384,7990000,2,95,0,1,0,1,1,0
"2070",14.365668,50.054482,13490000,4,137,0,1,0,1,1,0
"2071",14.489945,50.027016,5240000,3,66,0,1,1,0,1,0
